grid,long,lat
E154069,-74.35077,41.64305
E155069,-73.92947,41.5621
E156069,-73.50919,41.47968
E157069,-73.0899,41.39579
E158069,-72.67169,41.31046
E159069,-72.25452,41.22367
E160069,-71.83841,41.13545
E161069,-71.4234,41.04579
E162069,-71.00946,40.95469
E163069,-70.59662,40.86218
E164069,-70.18491,40.76825
E165069,-69.77435,40.6729
E166069,-69.3649,40.57614
E167069,-68.9566,40.47798
E168069,-68.5495,40.37843
E169069,-68.14355,40.27748
E170069,-67.73883,40.17516
E171069,-67.33527,40.07146
E172069,-66.93292,39.96639
E173069,-66.5318,39.85994
E174069,-66.1319,39.75216
E175069,-65.73328,39.64301
E176069,-65.33588,39.53251
E177069,-64.9397,39.42068
E178069,-64.54483,39.30753
E179069,-64.15125,39.19304
E180069,-63.75891,39.07724
E181069,-63.36789,38.96012
E182069,-62.97818,38.84172
E183069,-62.58978,38.722
E184069,-62.20267,38.601
E185069,-61.81689,38.47872
E186069,-61.43246,38.35516
E187069,-61.04938,38.23033
E188069,-60.6676,38.10425
E189069,-60.2872,37.97692
E190069,-59.90814,37.84833
E191069,-59.53046,37.71851
E192069,-59.15411,37.58747
E193069,-58.77917,37.45518
E194069,-58.40561,37.3217
E195069,-58.03342,37.187
E196069,-57.66263,37.05111
E197069,-57.29321,36.91403
E198069,-56.92523,36.77576
E001070,-139.434,36.2122
E002070,-139.0734,36.35802
E003070,-138.7113,36.50269
E004070,-138.3479,36.64622
E005070,-137.9829,36.7886
E006070,-137.6166,36.92982
E007070,-137.2489,37.06985
E008070,-136.8797,37.20871
E009070,-136.5091,37.34638
E010070,-136.1371,37.48286
E011070,-135.7637,37.61812
E012070,-135.3889,37.75217
E013070,-135.0127,37.88502
E014070,-134.6351,38.01662
E015070,-134.2562,38.14699
E016070,-133.8758,38.27614
E017070,-133.4941,38.40401
E018070,-133.111,38.53064
E019070,-132.7266,38.65601
E020070,-132.3408,38.78008
E021070,-131.9536,38.9029
E022070,-131.5652,39.02442
E023070,-131.1754,39.14464
E024070,-130.7842,39.26357
E025070,-130.3918,39.38119
E026070,-129.998,39.49749
E027070,-129.6029,39.61246
E028070,-129.2066,39.72612
E029070,-128.8089,39.83843
E030070,-128.41,39.9494
E031070,-128.0098,40.05902
E032070,-127.6084,40.16728
E033070,-127.2057,40.27418
E034070,-126.8018,40.37971
E035070,-126.3966,40.48386
E036070,-125.9903,40.58664
E037070,-125.5827,40.68801
E038070,-125.174,40.788
E039070,-124.764,40.88659
E040070,-124.3529,40.98376
E041070,-123.9406,41.07953
E042070,-123.5272,41.17388
E043070,-123.1127,41.2668
E044070,-122.697,41.35829
E045070,-122.2802,41.44835
E046070,-121.8624,41.53696
E047070,-121.4434,41.62412
E048070,-121.0234,41.70983
E049070,-120.6023,41.79409
E050070,-120.1802,41.87686
E051070,-119.7571,41.95818
E052070,-119.3329,42.03802
E053070,-118.9078,42.11639
E054070,-118.4817,42.19327
E055070,-118.0546,42.26866
E056070,-117.6266,42.34256
E057070,-117.1976,42.41495
E058070,-116.7677,42.48585
E059070,-116.3369,42.55523
E060070,-115.9053,42.6231
E061070,-115.4727,42.68947
E062070,-115.0393,42.75429
E063070,-114.6051,42.81761
E064070,-114.1701,42.87939
E065070,-113.7343,42.93964
E066070,-113.2976,42.99835
E067070,-112.8603,43.05552
E068070,-112.4221,43.11115
E069070,-111.9833,43.16521
E070070,-111.5437,43.21774
E071070,-111.1035,43.26871
E072070,-110.6626,43.31812
E073070,-110.221,43.36597
E074070,-109.7789,43.41225
E075070,-109.3361,43.45696
E076070,-108.8927,43.50011
E077070,-108.4487,43.54168
E078070,-108.0042,43.58168
E079070,-107.5592,43.62009
E080070,-107.1136,43.65693
E081070,-106.6676,43.69217
E082070,-106.2211,43.72585
E083070,-105.7742,43.75792
E084070,-105.3268,43.7884
E085070,-104.879,43.8173
E086070,-104.4308,43.84459
E087070,-103.9823,43.8703
E088070,-103.5334,43.89439
E089070,-103.0843,43.9169
E090070,-102.6348,43.93781
E091070,-102.185,43.9571
E092070,-101.735,43.9748
E093070,-101.2847,43.99089
E094070,-100.8343,44.00537
E095070,-100.3836,44.01825
E096070,-99.93283,44.02952
E097070,-99.48187,44.03918
E098070,-99.03079,44.04723
E099070,-98.57959,44.05367
E100070,-98.12836,44.05851
E101070,-97.67703,44.06173
E102070,-97.22568,44.06334
E103070,-96.77432,44.06334
E104070,-96.323,44.06173
E105070,-95.87167,44.05851
E106070,-95.42041,44.05367
E107070,-94.96924,44.04723
E108070,-94.51816,44.03918
E109070,-94.0672,44.02952
E110070,-93.61639,44.01825
E111070,-93.16571,44.00537
E112070,-92.71527,43.99089
E113070,-92.26501,43.9748
E114070,-91.815,43.9571
E115070,-91.36523,43.93781
E116070,-90.91577,43.9169
E117070,-90.46658,43.89439
E118070,-90.0177,43.8703
E119070,-89.56918,43.84459
E120070,-89.12103,43.8173
E121070,-88.67325,43.7884
E122070,-88.22586,43.75792
E123070,-87.77893,43.72585
E124070,-87.3324,43.69217
E125070,-86.88638,43.65693
E126070,-86.44083,43.62009
E127070,-85.99579,43.58168
E128070,-85.5513,43.54168
E129070,-85.10733,43.50011
E130070,-84.66394,43.45696
E131070,-84.22116,43.41225
E132070,-83.77899,43.36597
E133070,-83.3374,43.31812
E134070,-82.89651,43.26871
E135070,-82.45627,43.21774
E136070,-82.01672,43.16521
E137070,-81.57788,43.11115
E138070,-81.13977,43.05552
E139070,-80.70239,42.99835
E140070,-80.26578,42.93964
E141070,-79.82996,42.87939
E142070,-79.3949,42.81761
E143070,-78.96069,42.75429
E144070,-78.52728,42.68947
E145070,-78.09476,42.6231
E146070,-77.66309,42.55523
E147070,-77.2323,42.48585
E148070,-76.80243,42.41495
E149070,-76.37344,42.34256
E150070,-75.94543,42.26866
E151070,-75.51831,42.19327
E152070,-75.09222,42.11639
E153070,-74.66705,42.03802
E154070,-74.24292,41.95818
E155070,-73.81979,41.87686
E156070,-73.39767,41.79409
E157070,-72.97662,41.70983
E158070,-72.55658,41.62412
E159070,-72.13763,41.53696
E160070,-71.71979,41.44835
E161070,-71.30301,41.35829
E162070,-70.88733,41.2668
E163070,-70.47278,41.17388
E164070,-70.05939,41.07954
E165070,-69.64709,40.98378
E166070,-69.23602,40.8866
E167070,-68.82608,40.78801
E168070,-68.4173,40.68803
E169070,-68.00977,40.58664
E170070,-67.60339,40.48387
E171070,-67.19824,40.37972
E172070,-66.79431,40.27419
E173070,-66.39163,40.16729
E174070,-65.9902,40.05902
E175070,-65.59003,39.94941
E176070,-65.1911,39.83843
E177070,-64.79346,39.72612
E178070,-64.39709,39.61247
E179070,-64.00201,39.49749
E180070,-63.60825,39.3812
E181070,-63.21579,39.26358
E182070,-62.82465,39.14466
E183070,-62.43484,39.02442
E184070,-62.04636,38.90291
E185070,-61.65921,38.7801
E186070,-61.27341,38.65601
E187070,-60.88898,38.53064
E188070,-60.50589,38.40402
E189070,-60.12418,38.27614
E190070,-59.74384,38.14701
E191070,-59.36487,38.01663
E192070,-58.9873,37.88502
E193070,-58.61108,37.75218
E194070,-58.2363,37.61813
E195070,-57.86292,37.48286
E196070,-57.49091,37.34638
E197070,-57.12033,37.20871
E198070,-56.75116,37.06986
E001071,-139.6161,36.50246
E002071,-139.2545,36.64891
E003071,-138.8913,36.79419
E004071,-138.5267,36.93832
E005071,-138.1607,37.08129
E006071,-137.7932,37.22311
E007071,-137.4243,37.36374
E008071,-137.054,37.50319
E009071,-136.6822,37.64144
E010071,-136.309,37.7785
E011071,-135.9344,37.91433
E012071,-135.5584,38.04896
E013071,-135.181,38.18236
E014071,-134.8021,38.31453
E015071,-134.4219,38.44547
E016071,-134.0402,38.57515
E017071,-133.6572,38.70358
E018071,-133.2728,38.83074
E019071,-132.887,38.95664
E020071,-132.4998,39.08126
E021071,-132.1113,39.2046
E022071,-131.7214,39.32664
E023071,-131.3302,39.44738
E024071,-130.9376,39.56682
E025071,-130.5437,39.68494
E026071,-130.1485,39.80173
E027071,-129.752,39.91722
E028071,-129.3541,40.03135
E029071,-128.955,40.14414
E030071,-128.5545,40.2556
E031071,-128.1528,40.36569
E032071,-127.7498,40.47443
E033071,-127.3455,40.58179
E034071,-126.94,40.68777
E035071,-126.5333,40.79237
E036071,-126.1253,40.89559
E037071,-125.7161,40.99742
E038071,-125.3057,41.09784
E039071,-124.8941,41.19685
E040071,-124.4813,41.29445
E041071,-124.0673,41.39063
E042071,-123.6522,41.48539
E043071,-123.2359,41.57872
E044071,-122.8185,41.6706
E045071,-122.4,41.76106
E046071,-121.9803,41.85006
E047071,-121.5596,41.9376
E048071,-121.1378,42.02369
E049071,-120.7149,42.1083
E050071,-120.2909,42.19145
E051071,-119.866,42.27312
E052071,-119.44,42.35332
E053071,-119.0129,42.43203
E054071,-118.5849,42.50924
E055071,-118.1559,42.58496
E056071,-117.726,42.65918
E057071,-117.2951,42.7319
E058071,-116.8633,42.8031
E059071,-116.4305,42.8728
E060071,-115.9969,42.94096
E061071,-115.5624,43.00762
E062071,-115.127,43.07274
E063071,-114.6908,43.13633
E064071,-114.2537,43.19838
E065071,-113.8159,43.2589
E066071,-113.3772,43.31787
E067071,-112.9378,43.37528
E068071,-112.4976,43.43116
E069071,-112.0567,43.48547
E070071,-111.6151,43.53823
E071071,-111.1728,43.58943
E072071,-110.7298,43.63905
E073071,-110.2861,43.68711
E074071,-109.8418,43.7336
E075071,-109.3969,43.77852
E076071,-108.9514,43.82186
E077071,-108.5052,43.86361
E078071,-108.0586,43.90378
E079071,-107.6114,43.94236
E080071,-107.1637,43.97936
E081071,-106.7155,44.01478
E082071,-106.2668,44.04859
E083071,-105.8177,44.0808
E084071,-105.3681,44.11142
E085071,-104.9181,44.14044
E086071,-104.4678,44.16787
E087071,-104.017,44.19368
E088071,-103.5659,44.21789
E089071,-103.1145,44.2405
E090071,-102.6628,44.26149
E091071,-102.2108,44.28088
E092071,-101.7586,44.29865
E093071,-101.3061,44.31481
E094071,-100.8534,44.32935
E095071,-100.4005,44.3423
E096071,-99.94745,44.35361
E097071,-99.49426,44.36332
E098071,-99.04092,44.37141
E099071,-98.58749,44.37787
E100071,-98.13397,44.38274
E101071,-97.68042,44.38597
E102071,-97.22681,44.38758
E103071,-96.77319,44.38758
E104071,-96.31961,44.38597
E105071,-95.86603,44.38274
E106071,-95.41254,44.37787
E107071,-94.95911,44.37141
E108071,-94.50577,44.36332
E109071,-94.05255,44.35361
E110071,-93.59949,44.3423
E111071,-93.14661,44.32935
E112071,-92.69391,44.31481
E113071,-92.24142,44.29865
E114071,-91.78918,44.28088
E115071,-91.33719,44.26149
E116071,-90.8855,44.2405
E117071,-90.43408,44.21789
E118071,-89.983,44.19368
E119071,-89.53226,44.16787
E120071,-89.08188,44.14044
E121071,-88.6319,44.11142
E122071,-88.18234,44.0808
E123071,-87.73322,44.04859
E124071,-87.28452,44.01478
E125071,-86.8363,43.97936
E126071,-86.38861,43.94236
E127071,-85.94141,43.90378
E128071,-85.49475,43.86361
E129071,-85.04865,43.82186
E130071,-84.60315,43.77852
E131071,-84.1582,43.7336
E132071,-83.71393,43.68711
E133071,-83.27026,43.63905
E134071,-82.82724,43.58943
E135071,-82.38492,43.53823
E136071,-81.9433,43.48547
E137071,-81.50238,43.43116
E138071,-81.06219,43.37528
E139071,-80.62277,43.31787
E140071,-80.18414,43.2589
E141071,-79.74628,43.19838
E142071,-79.3092,43.13633
E143071,-78.87299,43.07274
E144071,-78.43762,43.00762
E145071,-78.00311,42.94096
E146071,-77.56946,42.8728
E147071,-77.13672,42.8031
E148071,-76.7049,42.7319
E149071,-76.27402,42.65918
E150071,-75.84406,42.58496
E151071,-75.4151,42.50924
E152071,-74.98706,42.43203
E153071,-74.56006,42.35332
E154071,-74.13406,42.27312
E155071,-73.70908,42.19145
E156071,-73.28513,42.1083
E157071,-72.86224,42.02369
E158071,-72.44043,41.9376
E159071,-72.01968,41.85006
E160071,-71.60004,41.76106
E161071,-71.18152,41.6706
E162071,-70.7641,41.57872
E163071,-70.34784,41.4854
E164071,-69.93271,41.39063
E165071,-69.51874,41.29445
E166071,-69.10596,41.19685
E167071,-68.69434,41.09784
E168071,-68.28394,40.99742
E169071,-67.87473,40.8956
E170071,-67.46674,40.79238
E171071,-67.06,40.68777
E172071,-66.65448,40.58179
E173071,-66.25024,40.47443
E174071,-65.84723,40.36569
E175071,-65.4455,40.2556
E176071,-65.04504,40.14415
E177071,-64.6459,40.03136
E178071,-64.24805,39.91722
E179071,-63.8515,39.80175
E180071,-63.45627,39.68494
E181071,-63.06238,39.56682
E182071,-62.6698,39.44739
E183071,-62.27856,39.32664
E184071,-61.8887,39.2046
E185071,-61.50018,39.08127
E186071,-61.11304,38.95665
E187071,-60.72723,38.83075
E188071,-60.34283,38.70358
E189071,-59.95978,38.57515
E190071,-59.57816,38.44548
E191071,-59.19791,38.31454
E192071,-58.81906,38.18237
E193071,-58.44162,38.04896
E194071,-58.06558,37.91433
E195071,-57.69098,37.7785
E196071,-57.31778,37.64144
E197071,-56.94601,37.50319
E198071,-56.57568,37.36374
E001072,-139.7997,36.7925
E002072,-139.437,36.93954
E003072,-139.0728,37.08545
E004072,-138.7071,37.23019
E005072,-138.3399,37.37376
E006072,-137.9713,37.51617
E007072,-137.6013,37.6574
E008072,-137.2297,37.79743
E009072,-136.8568,37.93626
E010072,-136.4824,38.0739
E011072,-136.1066,38.21032
E012072,-135.7293,38.34552
E013072,-135.3506,38.47948
E014072,-134.9705,38.61222
E015072,-134.5889,38.74371
E016072,-134.206,38.87395
E017072,-133.8217,39.00291
E018072,-133.4359,39.13063
E019072,-133.0488,39.25706
E020072,-132.6602,39.38221
E021072,-132.2703,39.50608
E022072,-131.879,39.62864
E023072,-131.4864,39.74989
E024072,-131.0924,39.86985
E025072,-130.697,39.98847
E026072,-130.3003,40.10577
E027072,-129.9023,40.22174
E028072,-129.5029,40.33638
E029072,-129.1023,40.44966
E030072,-128.7003,40.56159
E031072,-128.297,40.67216
E032072,-127.8925,40.78135
E033072,-127.4866,40.88918
E034072,-127.0795,40.99562
E035072,-126.6711,41.10068
E036072,-126.2615,41.20434
E037072,-125.8507,41.30661
E038072,-125.4386,41.40746
E039072,-125.0253,41.5069
E040072,-124.6108,41.60493
E041072,-124.1952,41.70153
E042072,-123.7783,41.7967
E043072,-123.3603,41.89043
E044072,-122.9411,41.98272
E045072,-122.5208,42.07357
E046072,-122.0994,42.16295
E047072,-121.6768,42.25088
E048072,-121.2532,42.33733
E049072,-120.8285,42.42233
E050072,-120.4027,42.50584
E051072,-119.9759,42.58786
E052072,-119.548,42.66842
E053072,-119.1191,42.74747
E054072,-118.6891,42.82502
E055072,-118.2583,42.90108
E056072,-117.8264,42.97562
E057072,-117.3935,43.04866
E058072,-116.9597,43.12017
E059072,-116.5251,43.19017
E060072,-116.0894,43.25864
E061072,-115.6529,43.32558
E062072,-115.2155,43.39099
E063072,-114.7773,43.45486
E064072,-114.3382,43.51718
E065072,-113.8983,43.57797
E066072,-113.4576,43.6372
E067072,-113.0161,43.69487
E068072,-112.5739,43.75099
E069072,-112.1309,43.80554
E070072,-111.6871,43.85853
E071072,-111.2427,43.90995
E072072,-110.7976,43.9598
E073072,-110.3518,44.00807
E074072,-109.9054,44.05477
E075072,-109.4583,44.09988
E076072,-109.0106,44.14341
E077072,-108.5623,44.18536
E078072,-108.1135,44.2257
E079072,-107.6642,44.26446
E080072,-107.2143,44.30163
E081072,-106.7639,44.33719
E082072,-106.313,44.37115
E083072,-105.8616,44.40351
E084072,-105.4099,44.43427
E085072,-104.9576,44.46342
E086072,-104.5051,44.49096
E087072,-104.0521,44.51689
E088072,-103.5988,44.54121
E089072,-103.1451,44.56391
E090072,-102.6912,44.585
E091072,-102.2369,44.60447
E092072,-101.7824,44.62233
E093072,-101.3277,44.63856
E094072,-100.8727,44.65318
E095072,-100.4175,44.66617
E096072,-99.96222,44.67754
E097072,-99.50674,44.68728
E098072,-99.05115,44.6954
E099072,-98.59546,44.7019
E100072,-98.13965,44.70678
E101072,-97.68384,44.71003
E102072,-97.22797,44.71165
E103072,-96.77206,44.71165
E104072,-96.31619,44.71003
E105072,-95.86035,44.70678
E106072,-95.40457,44.7019
E107072,-94.94885,44.6954
E108072,-94.49326,44.68728
E109072,-94.03778,44.67754
E110072,-93.58246,44.66617
E111072,-93.12732,44.65318
E112072,-92.67236,44.63856
E113072,-92.21759,44.62233
E114072,-91.76309,44.60447
E115072,-91.30887,44.585
E116072,-90.85492,44.56391
E117072,-90.40125,44.54121
E118072,-89.94794,44.51689
E119072,-89.49496,44.49096
E120072,-89.04236,44.46342
E121072,-88.59015,44.43427
E122072,-88.13837,44.40351
E123072,-87.68704,44.37115
E124072,-87.23615,44.33719
E125072,-86.78577,44.30163
E126072,-86.33588,44.26446
E127072,-85.88647,44.2257
E128072,-85.43765,44.18536
E129072,-84.98938,44.14341
E130072,-84.54172,44.09988
E131072,-84.09467,44.05477
E132072,-83.64822,44.00807
E133072,-83.20242,43.9598
E134072,-82.75732,43.90995
E135072,-82.31287,43.85853
E136072,-81.86914,43.80554
E137072,-81.42615,43.75099
E138072,-80.98389,43.69487
E139072,-80.54242,43.6372
E140072,-80.10168,43.57797
E141072,-79.6618,43.51718
E142072,-79.22272,43.45486
E143072,-78.78448,43.39099
E144072,-78.34711,43.32558
E145072,-77.91058,43.25864
E146072,-77.47498,43.19017
E147072,-77.04025,43.12017
E148072,-76.60648,43.04866
E149072,-76.17365,42.97562
E150072,-75.74176,42.90108
E151072,-75.31085,42.82502
E152072,-74.88095,42.74747
E153072,-74.45203,42.66842
E154072,-74.02417,42.58786
E155072,-73.59732,42.50584
E156072,-73.17154,42.42233
E157072,-72.74683,42.33733
E158072,-72.32318,42.25088
E159072,-71.90063,42.16295
E160072,-71.47922,42.07357
E161072,-71.0589,41.98272
E162072,-70.63974,41.89043
E163072,-70.22171,41.79671
E164072,-69.80487,41.70153
E165072,-69.38919,41.60493
E166072,-68.9747,41.50691
E167072,-68.5614,41.40747
E168072,-68.14935,41.30661
E169072,-67.73849,41.20435
E170072,-67.32889,41.10069
E171072,-66.9205,40.99563
E172072,-66.5134,40.88918
E173072,-66.10754,40.78136
E174072,-65.703,40.67216
E175072,-65.29971,40.56159
E176072,-64.89774,40.44967
E177072,-64.49707,40.33638
E178072,-64.09772,40.22176
E179072,-63.69968,40.10578
E180072,-63.30298,39.98847
E181072,-62.90762,39.86986
E182072,-62.51361,39.7499
E183072,-62.12097,39.62865
E184072,-61.72971,39.50609
E185072,-61.33978,39.38222
E186072,-60.95126,39.25707
E187072,-60.56412,39.13063
E188072,-60.17834,39.00293
E189072,-59.79401,38.87396
E190072,-59.41107,38.74371
E191072,-59.02954,38.61223
E192072,-58.64941,38.4795
E193072,-58.27072,38.34553
E194072,-57.89346,38.21033
E195072,-57.51764,38.07391
E196072,-57.14322,37.93628
E197072,-56.77026,37.79744
E198072,-56.39874,37.6574
E001073,-139.9848,37.08229
E002073,-139.621,37.22995
E003073,-139.2557,37.37647
E004073,-138.8889,37.52182
E005073,-138.5206,37.66599
E006073,-138.1508,37.809
E007073,-137.7796,37.95082
E008073,-137.4069,38.09145
E009073,-137.0328,38.23087
E010073,-136.6572,38.36907
E011073,-136.2801,38.50607
E012073,-135.9016,38.64185
E013073,-135.5217,38.77637
E014073,-135.1403,38.90967
E015073,-134.7574,39.04172
E016073,-134.3732,39.1725
E017073,-133.9875,39.30203
E018073,-133.6004,39.43028
E019073,-133.2119,39.55725
E020073,-132.822,39.68294
E021073,-132.4307,39.80733
E022073,-132.038,39.93041
E023073,-131.6439,40.0522
E024073,-131.2485,40.17265
E025073,-130.8517,40.29178
E026073,-130.4535,40.4096
E027073,-130.054,40.52606
E028073,-129.6531,40.64118
E029073,-129.2509,40.75494
E030073,-128.8474,40.86736
E031073,-128.4426,40.9784
E032073,-128.0364,41.08806
E033073,-127.629,41.19635
E034073,-127.2202,41.30326
E035073,-126.8103,41.40877
E036073,-126.399,41.51287
E037073,-125.9865,41.61558
E038073,-125.5727,41.71688
E039073,-125.1578,41.81675
E040073,-124.7416,41.9152
E041073,-124.3242,42.01221
E042073,-123.9056,42.1078
E043073,-123.4858,42.20193
E044073,-123.0649,42.29463
E045073,-122.6428,42.38586
E046073,-122.2195,42.47564
E047073,-121.7952,42.56395
E048073,-121.3697,42.65078
E049073,-120.9431,42.73614
E050073,-120.5155,42.82001
E051073,-120.0868,42.9024
E052073,-119.657,42.9833
E053073,-119.2262,43.0627
E054073,-118.7944,43.14059
E055073,-118.3615,43.21698
E056073,-117.9277,43.29184
E057073,-117.4929,43.3652
E058073,-117.0572,43.43704
E059073,-116.6205,43.50734
E060073,-116.1828,43.57611
E061073,-115.7443,43.64335
E062073,-115.3049,43.70904
E063073,-114.8646,43.77319
E064073,-114.4235,43.83579
E065073,-113.9816,43.89684
E066073,-113.5388,43.95633
E067073,-113.0952,44.01426
E068073,-112.6508,44.07063
E069073,-112.2057,44.12541
E070073,-111.7599,44.17864
E071073,-111.3133,44.23029
E072073,-110.8661,44.28035
E073073,-110.4182,44.32884
E074073,-109.9695,44.37575
E075073,-109.5203,44.42105
E076073,-109.0705,44.46478
E077073,-108.62,44.5069
E078073,-108.169,44.54743
E079073,-107.7174,44.58636
E080073,-107.2653,44.62368
E081073,-106.8127,44.65941
E082073,-106.3596,44.69352
E083073,-105.906,44.72603
E084073,-105.452,44.75692
E085073,-104.9976,44.78619
E086073,-104.5427,44.81386
E087073,-104.0875,44.83991
E088073,-103.6319,44.86433
E089073,-103.176,44.88713
E090073,-102.7198,44.90832
E091073,-102.2632,44.92787
E092073,-101.8065,44.94581
E093073,-101.3495,44.96211
E094073,-100.8922,44.97679
E095073,-100.4348,44.98985
E096073,-99.97714,45.00127
E097073,-99.51938,45.01105
E098073,-99.06149,45.01922
E099073,-98.60349,45.02575
E100073,-98.14542,45.03064
E101073,-97.68726,45.03391
E102073,-97.2291,45.03553
E103073,-96.7709,45.03553
E104073,-96.31274,45.03391
E105073,-95.85461,45.03064
E106073,-95.39651,45.02575
E107073,-94.93854,45.01922
